classification_id	source_path	source_line	warning	message	architectures	review_cluster	x86_x64_disposition	required_next_read	source_records
T310-S8-P4-CLASS-007579	src/mvdm-host/softpc.new/base/cvidc/SEVID012.c	3505	C4457	declaration of 'v4' hides function parameter	x64,x86	SPC-CVIDC-GENERATED-DISPATCH	nonwidth-source-quality-not-current-blocker	not an x86/x64 compatibility diagnosis on its own; retain the source row for later package review but do not create an adapter or modify a mirror solely for this warning	T310-S8-P4-WARN-015087,T310-S8-P4-WARN-015092
T310-S8-P4-CLASS-007580	src/mvdm-host/softpc.new/base/cvidc/SEVID012.c	3522	C4456	declaration of 'returnValue' hides previous local declaration	x64,x86	SPC-CVIDC-GENERATED-DISPATCH	nonwidth-source-quality-not-current-blocker	not an x86/x64 compatibility diagnosis on its own; retain the source row for later package review but do not create an adapter or modify a mirror solely for this warning	T310-S8-P4-WARN-015093,T310-S8-P4-WARN-015098
T310-S8-P4-CLASS-007581	src/mvdm-host/softpc.new/base/cvidc/SEVID012.c	3522	C4457	declaration of 'v1' hides function parameter	x64,x86	SPC-CVIDC-GENERATED-DISPATCH	nonwidth-source-quality-not-current-blocker	not an x86/x64 compatibility diagnosis on its own; retain the source row for later package review but do not create an adapter or modify a mirror solely for this warning	T310-S8-P4-WARN-015094,T310-S8-P4-WARN-015099
T310-S8-P4-CLASS-007582	src/mvdm-host/softpc.new/base/cvidc/SEVID012.c	3522	C4457	declaration of 'v2' hides function parameter	x64,x86	SPC-CVIDC-GENERATED-DISPATCH	nonwidth-source-quality-not-current-blocker	not an x86/x64 compatibility diagnosis on its own; retain the source row for later package review but do not create an adapter or modify a mirror solely for this warning	T310-S8-P4-WARN-015095,T310-S8-P4-WARN-015100
T310-S8-P4-CLASS-007583	src/mvdm-host/softpc.new/base/cvidc/SEVID012.c	3522	C4457	declaration of 'v3' hides function parameter	x64,x86	SPC-CVIDC-GENERATED-DISPATCH	nonwidth-source-quality-not-current-blocker	not an x86/x64 compatibility diagnosis on its own; retain the source row for later package review but do not create an adapter or modify a mirror solely for this warning	T310-S8-P4-WARN-015096,T310-S8-P4-WARN-015101
T310-S8-P4-CLASS-007584	src/mvdm-host/softpc.new/base/cvidc/SEVID012.c	3522	C4457	declaration of 'v4' hides function parameter	x64,x86	SPC-CVIDC-GENERATED-DISPATCH	nonwidth-source-quality-not-current-blocker	not an x86/x64 compatibility diagnosis on its own; retain the source row for later package review but do not create an adapter or modify a mirror solely for this warning	T310-S8-P4-WARN-015097,T310-S8-P4-WARN-015102
T310-S8-P4-CLASS-007585	src/mvdm-host/softpc.new/base/cvidc/SEVID012.c	3539	C4102	'S_2492_UnchainedDwordWrite_00000003_0000000f_00000000': unreferenced label	x64,x86	SPC-CVIDC-GENERATED-DISPATCH	nonwidth-source-quality-not-current-blocker	not an x86/x64 compatibility diagnosis on its own; retain the source row for later package review but do not create an adapter or modify a mirror solely for this warning	T310-S8-P4-WARN-015103,T310-S8-P4-WARN-015104
T310-S8-P4-CLASS-007586	src/mvdm-host/softpc.new/base/cvidc/SEVID012.c	3543	C4127	conditional expression is constant	x64,x86	SPC-CVIDC-GENERATED-DISPATCH	nonwidth-source-quality-not-current-blocker	not an x86/x64 compatibility diagnosis on its own; retain the source row for later package review but do not create an adapter or modify a mirror solely for this warning	T310-S8-P4-WARN-015105,T310-S8-P4-WARN-015106
T310-S8-P4-CLASS-007587	src/mvdm-host/softpc.new/base/cvidc/SEVID012.c	3544	C4127	conditional expression is constant	x64,x86	SPC-CVIDC-GENERATED-DISPATCH	nonwidth-source-quality-not-current-blocker	not an x86/x64 compatibility diagnosis on its own; retain the source row for later package review but do not create an adapter or modify a mirror solely for this warning	T310-S8-P4-WARN-015107,T310-S8-P4-WARN-015108
T310-S8-P4-CLASS-007588	src/mvdm-host/softpc.new/base/cvidc/SEVID012.c	3547	C4245	'=': conversion from 'IS32' to 'IUH', signed/unsigned mismatch	x64,x86	SPC-CVIDC-GENERATED-DISPATCH	nonwidth-source-quality-not-current-blocker	not an x86/x64 compatibility diagnosis on its own; retain the source row for later package review but do not create an adapter or modify a mirror solely for this warning	T310-S8-P4-WARN-015109,T310-S8-P4-WARN-015110
T310-S8-P4-CLASS-007589	src/mvdm-host/softpc.new/base/cvidc/SEVID012.c	3561	C4456	declaration of 'returnValue' hides previous local declaration	x64,x86	SPC-CVIDC-GENERATED-DISPATCH	nonwidth-source-quality-not-current-blocker	not an x86/x64 compatibility diagnosis on its own; retain the source row for later package review but do not create an adapter or modify a mirror solely for this warning	T310-S8-P4-WARN-015111,T310-S8-P4-WARN-015116
T310-S8-P4-CLASS-007590	src/mvdm-host/softpc.new/base/cvidc/SEVID012.c	3561	C4457	declaration of 'v1' hides function parameter	x64,x86	SPC-CVIDC-GENERATED-DISPATCH	nonwidth-source-quality-not-current-blocker	not an x86/x64 compatibility diagnosis on its own; retain the source row for later package review but do not create an adapter or modify a mirror solely for this warning	T310-S8-P4-WARN-015112,T310-S8-P4-WARN-015117
T310-S8-P4-CLASS-007591	src/mvdm-host/softpc.new/base/cvidc/SEVID012.c	3561	C4457	declaration of 'v2' hides function parameter	x64,x86	SPC-CVIDC-GENERATED-DISPATCH	nonwidth-source-quality-not-current-blocker	not an x86/x64 compatibility diagnosis on its own; retain the source row for later package review but do not create an adapter or modify a mirror solely for this warning	T310-S8-P4-WARN-015113,T310-S8-P4-WARN-015118
T310-S8-P4-CLASS-007592	src/mvdm-host/softpc.new/base/cvidc/SEVID012.c	3561	C4457	declaration of 'v3' hides function parameter	x64,x86	SPC-CVIDC-GENERATED-DISPATCH	nonwidth-source-quality-not-current-blocker	not an x86/x64 compatibility diagnosis on its own; retain the source row for later package review but do not create an adapter or modify a mirror solely for this warning	T310-S8-P4-WARN-015114,T310-S8-P4-WARN-015119
T310-S8-P4-CLASS-007593	src/mvdm-host/softpc.new/base/cvidc/SEVID012.c	3561	C4457	declaration of 'v4' hides function parameter	x64,x86	SPC-CVIDC-GENERATED-DISPATCH	nonwidth-source-quality-not-current-blocker	not an x86/x64 compatibility diagnosis on its own; retain the source row for later package review but do not create an adapter or modify a mirror solely for this warning	T310-S8-P4-WARN-015115,T310-S8-P4-WARN-015120
T310-S8-P4-CLASS-007594	src/mvdm-host/softpc.new/base/cvidc/SEVID012.c	3578	C4456	declaration of 'returnValue' hides previous local declaration	x64,x86	SPC-CVIDC-GENERATED-DISPATCH	nonwidth-source-quality-not-current-blocker	not an x86/x64 compatibility diagnosis on its own; retain the source row for later package review but do not create an adapter or modify a mirror solely for this warning	T310-S8-P4-WARN-015121,T310-S8-P4-WARN-015126
T310-S8-P4-CLASS-007595	src/mvdm-host/softpc.new/base/cvidc/SEVID012.c	3578	C4457	declaration of 'v1' hides function parameter	x64,x86	SPC-CVIDC-GENERATED-DISPATCH	nonwidth-source-quality-not-current-blocker	not an x86/x64 compatibility diagnosis on its own; retain the source row for later package review but do not create an adapter or modify a mirror solely for this warning	T310-S8-P4-WARN-015122,T310-S8-P4-WARN-015127
T310-S8-P4-CLASS-007596	src/mvdm-host/softpc.new/base/cvidc/SEVID012.c	3578	C4457	declaration of 'v2' hides function parameter	x64,x86	SPC-CVIDC-GENERATED-DISPATCH	nonwidth-source-quality-not-current-blocker	not an x86/x64 compatibility diagnosis on its own; retain the source row for later package review but do not create an adapter or modify a mirror solely for this warning	T310-S8-P4-WARN-015123,T310-S8-P4-WARN-015128
T310-S8-P4-CLASS-007597	src/mvdm-host/softpc.new/base/cvidc/SEVID012.c	3578	C4457	declaration of 'v3' hides function parameter	x64,x86	SPC-CVIDC-GENERATED-DISPATCH	nonwidth-source-quality-not-current-blocker	not an x86/x64 compatibility diagnosis on its own; retain the source row for later package review but do not create an adapter or modify a mirror solely for this warning	T310-S8-P4-WARN-015124,T310-S8-P4-WARN-015129
T310-S8-P4-CLASS-007598	src/mvdm-host/softpc.new/base/cvidc/SEVID012.c	3578	C4457	declaration of 'v4' hides function parameter	x64,x86	SPC-CVIDC-GENERATED-DISPATCH	nonwidth-source-quality-not-current-blocker	not an x86/x64 compatibility diagnosis on its own; retain the source row for later package review but do not create an adapter or modify a mirror solely for this warning	T310-S8-P4-WARN-015125,T310-S8-P4-WARN-015130
T310-S8-P4-CLASS-007599	src/mvdm-host/softpc.new/base/cvidc/SEVID012.c	3595	C4102	'S_2493_UnchainedDwordFill_00000003_00000008_00000000': unreferenced label	x64,x86	SPC-CVIDC-GENERATED-DISPATCH	nonwidth-source-quality-not-current-blocker	not an x86/x64 compatibility diagnosis on its own; retain the source row for later package review but do not create an adapter or modify a mirror solely for this warning	T310-S8-P4-WARN-015131,T310-S8-P4-WARN-015132
T310-S8-P4-CLASS-007600	src/mvdm-host/softpc.new/base/cvidc/SEVID012.c	3599	C4127	conditional expression is constant	x64,x86	SPC-CVIDC-GENERATED-DISPATCH	nonwidth-source-quality-not-current-blocker	not an x86/x64 compatibility diagnosis on its own; retain the source row for later package review but do not create an adapter or modify a mirror solely for this warning	T310-S8-P4-WARN-015133,T310-S8-P4-WARN-015134
T310-S8-P4-CLASS-007601	src/mvdm-host/softpc.new/base/cvidc/SEVID012.c	3600	C4127	conditional expression is constant	x64,x86	SPC-CVIDC-GENERATED-DISPATCH	nonwidth-source-quality-not-current-blocker	not an x86/x64 compatibility diagnosis on its own; retain the source row for later package review but do not create an adapter or modify a mirror solely for this warning	T310-S8-P4-WARN-015135,T310-S8-P4-WARN-015136
T310-S8-P4-CLASS-007602	src/mvdm-host/softpc.new/base/cvidc/SEVID012.c	3603	C4245	'=': conversion from 'IS32' to 'IUH', signed/unsigned mismatch	x64,x86	SPC-CVIDC-GENERATED-DISPATCH	nonwidth-source-quality-not-current-blocker	not an x86/x64 compatibility diagnosis on its own; retain the source row for later package review but do not create an adapter or modify a mirror solely for this warning	T310-S8-P4-WARN-015137,T310-S8-P4-WARN-015138
T310-S8-P4-CLASS-007603	src/mvdm-host/softpc.new/base/cvidc/SEVID012.c	3619	C4456	declaration of 'returnValue' hides previous local declaration	x64,x86	SPC-CVIDC-GENERATED-DISPATCH	nonwidth-source-quality-not-current-blocker	not an x86/x64 compatibility diagnosis on its own; retain the source row for later package review but do not create an adapter or modify a mirror solely for this warning	T310-S8-P4-WARN-015139,T310-S8-P4-WARN-015144
T310-S8-P4-CLASS-007604	src/mvdm-host/softpc.new/base/cvidc/SEVID012.c	3619	C4457	declaration of 'v1' hides function parameter	x64,x86	SPC-CVIDC-GENERATED-DISPATCH	nonwidth-source-quality-not-current-blocker	not an x86/x64 compatibility diagnosis on its own; retain the source row for later package review but do not create an adapter or modify a mirror solely for this warning	T310-S8-P4-WARN-015140,T310-S8-P4-WARN-015145
T310-S8-P4-CLASS-007605	src/mvdm-host/softpc.new/base/cvidc/SEVID012.c	3619	C4457	declaration of 'v2' hides function parameter	x64,x86	SPC-CVIDC-GENERATED-DISPATCH	nonwidth-source-quality-not-current-blocker	not an x86/x64 compatibility diagnosis on its own; retain the source row for later package review but do not create an adapter or modify a mirror solely for this warning	T310-S8-P4-WARN-015141,T310-S8-P4-WARN-015146
T310-S8-P4-CLASS-007606	src/mvdm-host/softpc.new/base/cvidc/SEVID012.c	3619	C4457	declaration of 'v3' hides function parameter	x64,x86	SPC-CVIDC-GENERATED-DISPATCH	nonwidth-source-quality-not-current-blocker	not an x86/x64 compatibility diagnosis on its own; retain the source row for later package review but do not create an adapter or modify a mirror solely for this warning	T310-S8-P4-WARN-015142,T310-S8-P4-WARN-015147
T310-S8-P4-CLASS-007607	src/mvdm-host/softpc.new/base/cvidc/SEVID012.c	3619	C4457	declaration of 'v4' hides function parameter	x64,x86	SPC-CVIDC-GENERATED-DISPATCH	nonwidth-source-quality-not-current-blocker	not an x86/x64 compatibility diagnosis on its own; retain the source row for later package review but do not create an adapter or modify a mirror solely for this warning	T310-S8-P4-WARN-015143,T310-S8-P4-WARN-015148
T310-S8-P4-CLASS-007608	src/mvdm-host/softpc.new/base/cvidc/SEVID012.c	3637	C4456	declaration of 'returnValue' hides previous local declaration	x64,x86	SPC-CVIDC-GENERATED-DISPATCH	nonwidth-source-quality-not-current-blocker	not an x86/x64 compatibility diagnosis on its own; retain the source row for later package review but do not create an adapter or modify a mirror solely for this warning	T310-S8-P4-WARN-015149,T310-S8-P4-WARN-015154
T310-S8-P4-CLASS-007609	src/mvdm-host/softpc.new/base/cvidc/SEVID012.c	3637	C4457	declaration of 'v1' hides function parameter	x64,x86	SPC-CVIDC-GENERATED-DISPATCH	nonwidth-source-quality-not-current-blocker	not an x86/x64 compatibility diagnosis on its own; retain the source row for later package review but do not create an adapter or modify a mirror solely for this warning	T310-S8-P4-WARN-015150,T310-S8-P4-WARN-015155
T310-S8-P4-CLASS-007610	src/mvdm-host/softpc.new/base/cvidc/SEVID012.c	3637	C4457	declaration of 'v2' hides function parameter	x64,x86	SPC-CVIDC-GENERATED-DISPATCH	nonwidth-source-quality-not-current-blocker	not an x86/x64 compatibility diagnosis on its own; retain the source row for later package review but do not create an adapter or modify a mirror solely for this warning	T310-S8-P4-WARN-015151,T310-S8-P4-WARN-015156
T310-S8-P4-CLASS-007611	src/mvdm-host/softpc.new/base/cvidc/SEVID012.c	3637	C4457	declaration of 'v3' hides function parameter	x64,x86	SPC-CVIDC-GENERATED-DISPATCH	nonwidth-source-quality-not-current-blocker	not an x86/x64 compatibility diagnosis on its own; retain the source row for later package review but do not create an adapter or modify a mirror solely for this warning	T310-S8-P4-WARN-015152,T310-S8-P4-WARN-015157
T310-S8-P4-CLASS-007612	src/mvdm-host/softpc.new/base/cvidc/SEVID012.c	3637	C4457	declaration of 'v4' hides function parameter	x64,x86	SPC-CVIDC-GENERATED-DISPATCH	nonwidth-source-quality-not-current-blocker	not an x86/x64 compatibility diagnosis on its own; retain the source row for later package review but do not create an adapter or modify a mirror solely for this warning	T310-S8-P4-WARN-015153,T310-S8-P4-WARN-015158
T310-S8-P4-CLASS-007613	src/mvdm-host/softpc.new/base/cvidc/SEVID012.c	3654	C4102	'S_2494_UnchainedDwordFill_00000003_00000009_00000000': unreferenced label	x64,x86	SPC-CVIDC-GENERATED-DISPATCH	nonwidth-source-quality-not-current-blocker	not an x86/x64 compatibility diagnosis on its own; retain the source row for later package review but do not create an adapter or modify a mirror solely for this warning	T310-S8-P4-WARN-015159,T310-S8-P4-WARN-015160
T310-S8-P4-CLASS-007614	src/mvdm-host/softpc.new/base/cvidc/SEVID012.c	3658	C4127	conditional expression is constant	x64,x86	SPC-CVIDC-GENERATED-DISPATCH	nonwidth-source-quality-not-current-blocker	not an x86/x64 compatibility diagnosis on its own; retain the source row for later package review but do not create an adapter or modify a mirror solely for this warning	T310-S8-P4-WARN-015161,T310-S8-P4-WARN-015162
T310-S8-P4-CLASS-007615	src/mvdm-host/softpc.new/base/cvidc/SEVID012.c	3659	C4127	conditional expression is constant	x64,x86	SPC-CVIDC-GENERATED-DISPATCH	nonwidth-source-quality-not-current-blocker	not an x86/x64 compatibility diagnosis on its own; retain the source row for later package review but do not create an adapter or modify a mirror solely for this warning	T310-S8-P4-WARN-015163,T310-S8-P4-WARN-015164
T310-S8-P4-CLASS-007616	src/mvdm-host/softpc.new/base/cvidc/SEVID012.c	3662	C4245	'=': conversion from 'IS32' to 'IUH', signed/unsigned mismatch	x64,x86	SPC-CVIDC-GENERATED-DISPATCH	nonwidth-source-quality-not-current-blocker	not an x86/x64 compatibility diagnosis on its own; retain the source row for later package review but do not create an adapter or modify a mirror solely for this warning	T310-S8-P4-WARN-015165,T310-S8-P4-WARN-015166
