"interface_id"	"row_kind"	"caller_file_id"	"caller_path"	"caller_package"	"source_line"	"symbol"	"declaration_path"	"declaration_package"	"correlation"	"reachability_state"	"owner_state"	"abi_state"	"failure_state"	"evidence"
"MVDM-BOUNDARY-00169"	"call-declaration-correlation"	"MVDM-FILE-0312"	"softpc.new/base/bios/reset.c"	"softpc.new"	"879"	"keyboard_init"	"softpc.new/base/inc/bios.h"	"softpc.new"	"selected-definition-name-observed"	"source-name-correlation-not-abi-proven"	"unassigned-pending-source-form-and-abi-review"	"unreviewed"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-00169"
"MVDM-BOUNDARY-00170"	"call-declaration-correlation"	"MVDM-FILE-0312"	"softpc.new/base/bios/reset.c"	"softpc.new"	"991"	"init_gen_drivers"	"softpc.new/base/inc/gendrvr.h"	"softpc.new"	"external-boundary-candidate"	"source-external-boundary-candidate"	"unassigned-pending-source-form-and-abi-review"	"unreviewed"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-00170"
"MVDM-BOUNDARY-00171"	"call-declaration-correlation"	"MVDM-FILE-0312"	"softpc.new/base/bios/reset.c"	"softpc.new"	"1028"	"hunter_init"	"softpc.new/base/inc/hunter.h"	"softpc.new"	"external-boundary-candidate"	"source-external-boundary-candidate"	"unassigned-pending-source-form-and-abi-review"	"unreviewed"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-00171"
"MVDM-BOUNDARY-00172"	"call-declaration-correlation"	"MVDM-FILE-0313"	"softpc.new/base/bios/rom_basc.c"	"softpc.new"	"42"	"rom_basic"	"softpc.new/base/inc/bios.h"	"softpc.new"	"selected-definition-name-observed"	"source-name-correlation-not-abi-proven"	"unassigned-pending-source-form-and-abi-review"	"unreviewed"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-00172"
"MVDM-BOUNDARY-00173"	"call-declaration-correlation"	"MVDM-FILE-0314"	"softpc.new/base/bios/rtc_bios.c"	"softpc.new"	"81"	"outb"	"softpc.new/host/inc/nt_mon.h"	"softpc.new"	"selected-definition-name-observed"	"source-name-correlation-not-abi-proven"	"unassigned-pending-source-form-and-abi-review"	"unreviewed"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-00173"
"MVDM-BOUNDARY-00174"	"call-declaration-correlation"	"MVDM-FILE-0314"	"softpc.new/base/bios/rtc_bios.c"	"softpc.new"	"82"	"inb"	"softpc.new/host/inc/nt_mon.h"	"softpc.new"	"selected-definition-name-observed"	"source-name-correlation-not-abi-proven"	"unassigned-pending-source-form-and-abi-review"	"unreviewed"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-00174"
"MVDM-BOUNDARY-00175"	"call-declaration-correlation"	"MVDM-FILE-0314"	"softpc.new/base/bios/rtc_bios.c"	"softpc.new"	"84"	"outb"	"softpc.new/host/inc/nt_mon.h"	"softpc.new"	"selected-definition-name-observed"	"source-name-correlation-not-abi-proven"	"unassigned-pending-source-form-and-abi-review"	"unreviewed"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-00175"
"MVDM-BOUNDARY-00176"	"call-declaration-correlation"	"MVDM-FILE-0314"	"softpc.new/base/bios/rtc_bios.c"	"softpc.new"	"85"	"inb"	"softpc.new/host/inc/nt_mon.h"	"softpc.new"	"selected-definition-name-observed"	"source-name-correlation-not-abi-proven"	"unassigned-pending-source-form-and-abi-review"	"unreviewed"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-00176"
"MVDM-BOUNDARY-00177"	"call-declaration-correlation"	"MVDM-FILE-0314"	"softpc.new/base/bios/rtc_bios.c"	"softpc.new"	"87"	"outb"	"softpc.new/host/inc/nt_mon.h"	"softpc.new"	"selected-definition-name-observed"	"source-name-correlation-not-abi-proven"	"unassigned-pending-source-form-and-abi-review"	"unreviewed"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-00177"
"MVDM-BOUNDARY-00178"	"call-declaration-correlation"	"MVDM-FILE-0314"	"softpc.new/base/bios/rtc_bios.c"	"softpc.new"	"106"	"outb"	"softpc.new/host/inc/nt_mon.h"	"softpc.new"	"selected-definition-name-observed"	"source-name-correlation-not-abi-proven"	"unassigned-pending-source-form-and-abi-review"	"unreviewed"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-00178"
"MVDM-BOUNDARY-00179"	"call-declaration-correlation"	"MVDM-FILE-0314"	"softpc.new/base/bios/rtc_bios.c"	"softpc.new"	"107"	"inb"	"softpc.new/host/inc/nt_mon.h"	"softpc.new"	"selected-definition-name-observed"	"source-name-correlation-not-abi-proven"	"unassigned-pending-source-form-and-abi-review"	"unreviewed"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-00179"
"MVDM-BOUNDARY-00180"	"call-declaration-correlation"	"MVDM-FILE-0314"	"softpc.new/base/bios/rtc_bios.c"	"softpc.new"	"108"	"outb"	"softpc.new/host/inc/nt_mon.h"	"softpc.new"	"selected-definition-name-observed"	"source-name-correlation-not-abi-proven"	"unassigned-pending-source-form-and-abi-review"	"unreviewed"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-00180"
"MVDM-BOUNDARY-00181"	"call-declaration-correlation"	"MVDM-FILE-0314"	"softpc.new/base/bios/rtc_bios.c"	"softpc.new"	"109"	"outb"	"softpc.new/host/inc/nt_mon.h"	"softpc.new"	"selected-definition-name-observed"	"source-name-correlation-not-abi-proven"	"unassigned-pending-source-form-and-abi-review"	"unreviewed"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-00181"
"MVDM-BOUNDARY-00182"	"call-declaration-correlation"	"MVDM-FILE-0314"	"softpc.new/base/bios/rtc_bios.c"	"softpc.new"	"117"	"sas_hw_at"	"softpc.new/base/inc/dasm.h"	"softpc.new"	"selected-definition-name-observed"	"source-name-correlation-not-abi-proven"	"unassigned-pending-source-form-and-abi-review"	"unreviewed"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-00182"
"MVDM-BOUNDARY-00183"	"call-declaration-correlation"	"MVDM-FILE-0314"	"softpc.new/base/bios/rtc_bios.c"	"softpc.new"	"134"	"host_simulate"	"softpc.new/host/inc/host.h"	"softpc.new"	"selected-definition-name-observed"	"source-name-correlation-not-abi-proven"	"unassigned-pending-source-form-and-abi-review"	"unreviewed"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-00183"
"MVDM-BOUNDARY-00184"	"call-declaration-correlation"	"MVDM-FILE-0314"	"softpc.new/base/bios/rtc_bios.c"	"softpc.new"	"144"	"outb"	"softpc.new/host/inc/nt_mon.h"	"softpc.new"	"selected-definition-name-observed"	"source-name-correlation-not-abi-proven"	"unassigned-pending-source-form-and-abi-review"	"unreviewed"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-00184"
"MVDM-BOUNDARY-00185"	"call-declaration-correlation"	"MVDM-FILE-0314"	"softpc.new/base/bios/rtc_bios.c"	"softpc.new"	"145"	"outb"	"softpc.new/host/inc/nt_mon.h"	"softpc.new"	"selected-definition-name-observed"	"source-name-correlation-not-abi-proven"	"unassigned-pending-source-form-and-abi-review"	"unreviewed"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-00185"
"MVDM-BOUNDARY-00186"	"call-declaration-correlation"	"MVDM-FILE-0315"	"softpc.new/base/bios/slave_bs.c"	"softpc.new"	"67"	"D11_int"	"softpc.new/base/inc/bios.h"	"softpc.new"	"selected-definition-name-observed"	"source-name-correlation-not-abi-proven"	"unassigned-pending-source-form-and-abi-review"	"unreviewed"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-00186"
"MVDM-BOUNDARY-00187"	"call-declaration-correlation"	"MVDM-FILE-0315"	"softpc.new/base/bios/slave_bs.c"	"softpc.new"	"74"	"outb"	"softpc.new/host/inc/nt_mon.h"	"softpc.new"	"selected-definition-name-observed"	"source-name-correlation-not-abi-proven"	"unassigned-pending-source-form-and-abi-review"	"unreviewed"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-00187"
"MVDM-BOUNDARY-00188"	"call-declaration-correlation"	"MVDM-FILE-0315"	"softpc.new/base/bios/slave_bs.c"	"softpc.new"	"75"	"inb"	"softpc.new/host/inc/nt_mon.h"	"softpc.new"	"selected-definition-name-observed"	"source-name-correlation-not-abi-proven"	"unassigned-pending-source-form-and-abi-review"	"unreviewed"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-00188"
"MVDM-BOUNDARY-00189"	"call-declaration-correlation"	"MVDM-FILE-0315"	"softpc.new/base/bios/slave_bs.c"	"softpc.new"	"85"	"outb"	"softpc.new/host/inc/nt_mon.h"	"softpc.new"	"selected-definition-name-observed"	"source-name-correlation-not-abi-proven"	"unassigned-pending-source-form-and-abi-review"	"unreviewed"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-00189"
"MVDM-BOUNDARY-00190"	"call-declaration-correlation"	"MVDM-FILE-0315"	"softpc.new/base/bios/slave_bs.c"	"softpc.new"	"86"	"inb"	"softpc.new/host/inc/nt_mon.h"	"softpc.new"	"selected-definition-name-observed"	"source-name-correlation-not-abi-proven"	"unassigned-pending-source-form-and-abi-review"	"unreviewed"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-00190"
"MVDM-BOUNDARY-00191"	"call-declaration-correlation"	"MVDM-FILE-0315"	"softpc.new/base/bios/slave_bs.c"	"softpc.new"	"91"	"inb"	"softpc.new/host/inc/nt_mon.h"	"softpc.new"	"selected-definition-name-observed"	"source-name-correlation-not-abi-proven"	"unassigned-pending-source-form-and-abi-review"	"unreviewed"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-00191"
"MVDM-BOUNDARY-00192"	"call-declaration-correlation"	"MVDM-FILE-0315"	"softpc.new/base/bios/slave_bs.c"	"softpc.new"	"98"	"outb"	"softpc.new/host/inc/nt_mon.h"	"softpc.new"	"selected-definition-name-observed"	"source-name-correlation-not-abi-proven"	"unassigned-pending-source-form-and-abi-review"	"unreviewed"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-00192"
"MVDM-BOUNDARY-00193"	"call-declaration-correlation"	"MVDM-FILE-0315"	"softpc.new/base/bios/slave_bs.c"	"softpc.new"	"103"	"inb"	"softpc.new/host/inc/nt_mon.h"	"softpc.new"	"selected-definition-name-observed"	"source-name-correlation-not-abi-proven"	"unassigned-pending-source-form-and-abi-review"	"unreviewed"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-00193"
"MVDM-BOUNDARY-00194"	"call-declaration-correlation"	"MVDM-FILE-0315"	"softpc.new/base/bios/slave_bs.c"	"softpc.new"	"107"	"outb"	"softpc.new/host/inc/nt_mon.h"	"softpc.new"	"selected-definition-name-observed"	"source-name-correlation-not-abi-proven"	"unassigned-pending-source-form-and-abi-review"	"unreviewed"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-00194"
"MVDM-BOUNDARY-00195"	"call-declaration-correlation"	"MVDM-FILE-0315"	"softpc.new/base/bios/slave_bs.c"	"softpc.new"	"110"	"outb"	"softpc.new/host/inc/nt_mon.h"	"softpc.new"	"selected-definition-name-observed"	"source-name-correlation-not-abi-proven"	"unassigned-pending-source-form-and-abi-review"	"unreviewed"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-00195"
"MVDM-BOUNDARY-00196"	"call-declaration-correlation"	"MVDM-FILE-0315"	"softpc.new/base/bios/slave_bs.c"	"softpc.new"	"113"	"outb"	"softpc.new/host/inc/nt_mon.h"	"softpc.new"	"selected-definition-name-observed"	"source-name-correlation-not-abi-proven"	"unassigned-pending-source-form-and-abi-review"	"unreviewed"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-00196"
"MVDM-BOUNDARY-00197"	"call-declaration-correlation"	"MVDM-FILE-0315"	"softpc.new/base/bios/slave_bs.c"	"softpc.new"	"134"	"re_direct"	"softpc.new/base/inc/bios.h"	"softpc.new"	"selected-definition-name-observed"	"source-name-correlation-not-abi-proven"	"unassigned-pending-source-form-and-abi-review"	"unreviewed"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-00197"
"MVDM-BOUNDARY-00198"	"call-declaration-correlation"	"MVDM-FILE-0315"	"softpc.new/base/bios/slave_bs.c"	"softpc.new"	"139"	"outb"	"softpc.new/host/inc/nt_mon.h"	"softpc.new"	"selected-definition-name-observed"	"source-name-correlation-not-abi-proven"	"unassigned-pending-source-form-and-abi-review"	"unreviewed"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-00198"
"MVDM-BOUNDARY-00199"	"call-declaration-correlation"	"MVDM-FILE-0315"	"softpc.new/base/bios/slave_bs.c"	"softpc.new"	"157"	"int_287"	"softpc.new/base/inc/bios.h"	"softpc.new"	"selected-definition-name-observed"	"source-name-correlation-not-abi-proven"	"unassigned-pending-source-form-and-abi-review"	"unreviewed"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-00199"
"MVDM-BOUNDARY-00200"	"call-declaration-correlation"	"MVDM-FILE-0315"	"softpc.new/base/bios/slave_bs.c"	"softpc.new"	"161"	"outb"	"softpc.new/host/inc/nt_mon.h"	"softpc.new"	"selected-definition-name-observed"	"source-name-correlation-not-abi-proven"	"unassigned-pending-source-form-and-abi-review"	"unreviewed"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-00200"
"MVDM-BOUNDARY-00201"	"call-declaration-correlation"	"MVDM-FILE-0315"	"softpc.new/base/bios/slave_bs.c"	"softpc.new"	"164"	"outb"	"softpc.new/host/inc/nt_mon.h"	"softpc.new"	"selected-definition-name-observed"	"source-name-correlation-not-abi-proven"	"unassigned-pending-source-form-and-abi-review"	"unreviewed"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-00201"
"MVDM-BOUNDARY-00202"	"call-declaration-correlation"	"MVDM-FILE-0315"	"softpc.new/base/bios/slave_bs.c"	"softpc.new"	"165"	"outb"	"softpc.new/host/inc/nt_mon.h"	"softpc.new"	"selected-definition-name-observed"	"source-name-correlation-not-abi-proven"	"unassigned-pending-source-form-and-abi-review"	"unreviewed"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-00202"
"MVDM-BOUNDARY-00203"	"call-declaration-correlation"	"MVDM-FILE-0317"	"softpc.new/base/bios/tape_io.c"	"softpc.new"	"65"	"sas_hw_at"	"softpc.new/base/inc/dasm.h"	"softpc.new"	"selected-definition-name-observed"	"source-name-correlation-not-abi-proven"	"unassigned-pending-source-form-and-abi-review"	"unreviewed"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-00203"
"MVDM-BOUNDARY-00204"	"call-declaration-correlation"	"MVDM-FILE-0317"	"softpc.new/base/bios/tape_io.c"	"softpc.new"	"122"	"outb"	"softpc.new/host/inc/nt_mon.h"	"softpc.new"	"selected-definition-name-observed"	"source-name-correlation-not-abi-proven"	"unassigned-pending-source-form-and-abi-review"	"unreviewed"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-00204"
"MVDM-BOUNDARY-00205"	"call-declaration-correlation"	"MVDM-FILE-0317"	"softpc.new/base/bios/tape_io.c"	"softpc.new"	"123"	"inb"	"softpc.new/host/inc/nt_mon.h"	"softpc.new"	"selected-definition-name-observed"	"source-name-correlation-not-abi-proven"	"unassigned-pending-source-form-and-abi-review"	"unreviewed"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-00205"
"MVDM-BOUNDARY-00206"	"call-declaration-correlation"	"MVDM-FILE-0317"	"softpc.new/base/bios/tape_io.c"	"softpc.new"	"124"	"outb"	"softpc.new/host/inc/nt_mon.h"	"softpc.new"	"selected-definition-name-observed"	"source-name-correlation-not-abi-proven"	"unassigned-pending-source-form-and-abi-review"	"unreviewed"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-00206"
"MVDM-BOUNDARY-00207"	"call-declaration-correlation"	"MVDM-FILE-0317"	"softpc.new/base/bios/tape_io.c"	"softpc.new"	"125"	"inb"	"softpc.new/host/inc/nt_mon.h"	"softpc.new"	"selected-definition-name-observed"	"source-name-correlation-not-abi-proven"	"unassigned-pending-source-form-and-abi-review"	"unreviewed"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-00207"
"MVDM-BOUNDARY-00208"	"call-declaration-correlation"	"MVDM-FILE-0317"	"softpc.new/base/bios/tape_io.c"	"softpc.new"	"184"	"xmsDisableA20Wrapping"	"softpc.new/base/inc/sas.h"	"softpc.new"	"selected-definition-name-observed"	"source-name-correlation-not-abi-proven"	"unassigned-pending-source-form-and-abi-review"	"unreviewed"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-00208"
"MVDM-BOUNDARY-00209"	"call-declaration-correlation"	"MVDM-FILE-0317"	"softpc.new/base/bios/tape_io.c"	"softpc.new"	"186"	"xmsEnableA20Wrapping"	"softpc.new/base/inc/sas.h"	"softpc.new"	"selected-definition-name-observed"	"source-name-correlation-not-abi-proven"	"unassigned-pending-source-form-and-abi-review"	"unreviewed"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-00209"
"MVDM-BOUNDARY-00210"	"call-declaration-correlation"	"MVDM-FILE-0317"	"softpc.new/base/bios/tape_io.c"	"softpc.new"	"250"	"outb"	"softpc.new/host/inc/nt_mon.h"	"softpc.new"	"selected-definition-name-observed"	"source-name-correlation-not-abi-proven"	"unassigned-pending-source-form-and-abi-review"	"unreviewed"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-00210"
"MVDM-BOUNDARY-00211"	"call-declaration-correlation"	"MVDM-FILE-0317"	"softpc.new/base/bios/tape_io.c"	"softpc.new"	"251"	"outb"	"softpc.new/host/inc/nt_mon.h"	"softpc.new"	"selected-definition-name-observed"	"source-name-correlation-not-abi-proven"	"unassigned-pending-source-form-and-abi-review"	"unreviewed"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-00211"
"MVDM-BOUNDARY-00212"	"call-declaration-correlation"	"MVDM-FILE-0317"	"softpc.new/base/bios/tape_io.c"	"softpc.new"	"252"	"outb"	"softpc.new/host/inc/nt_mon.h"	"softpc.new"	"selected-definition-name-observed"	"source-name-correlation-not-abi-proven"	"unassigned-pending-source-form-and-abi-review"	"unreviewed"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-00212"
"MVDM-BOUNDARY-00213"	"call-declaration-correlation"	"MVDM-FILE-0317"	"softpc.new/base/bios/tape_io.c"	"softpc.new"	"253"	"outb"	"softpc.new/host/inc/nt_mon.h"	"softpc.new"	"selected-definition-name-observed"	"source-name-correlation-not-abi-proven"	"unassigned-pending-source-form-and-abi-review"	"unreviewed"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-00213"
"MVDM-BOUNDARY-00214"	"call-declaration-correlation"	"MVDM-FILE-0317"	"softpc.new/base/bios/tape_io.c"	"softpc.new"	"254"	"outb"	"softpc.new/host/inc/nt_mon.h"	"softpc.new"	"selected-definition-name-observed"	"source-name-correlation-not-abi-proven"	"unassigned-pending-source-form-and-abi-review"	"unreviewed"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-00214"
"MVDM-BOUNDARY-00215"	"call-declaration-correlation"	"MVDM-FILE-0317"	"softpc.new/base/bios/tape_io.c"	"softpc.new"	"257"	"outb"	"softpc.new/host/inc/nt_mon.h"	"softpc.new"	"selected-definition-name-observed"	"source-name-correlation-not-abi-proven"	"unassigned-pending-source-form-and-abi-review"	"unreviewed"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-00215"
"MVDM-BOUNDARY-00216"	"call-declaration-correlation"	"MVDM-FILE-0317"	"softpc.new/base/bios/tape_io.c"	"softpc.new"	"258"	"outb"	"softpc.new/host/inc/nt_mon.h"	"softpc.new"	"selected-definition-name-observed"	"source-name-correlation-not-abi-proven"	"unassigned-pending-source-form-and-abi-review"	"unreviewed"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-00216"
"MVDM-BOUNDARY-00217"	"call-declaration-correlation"	"MVDM-FILE-0317"	"softpc.new/base/bios/tape_io.c"	"softpc.new"	"259"	"outb"	"softpc.new/host/inc/nt_mon.h"	"softpc.new"	"selected-definition-name-observed"	"source-name-correlation-not-abi-proven"	"unassigned-pending-source-form-and-abi-review"	"unreviewed"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-00217"
"MVDM-BOUNDARY-00218"	"call-declaration-correlation"	"MVDM-FILE-0317"	"softpc.new/base/bios/tape_io.c"	"softpc.new"	"260"	"outb"	"softpc.new/host/inc/nt_mon.h"	"softpc.new"	"selected-definition-name-observed"	"source-name-correlation-not-abi-proven"	"unassigned-pending-source-form-and-abi-review"	"unreviewed"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-00218"
"MVDM-BOUNDARY-00219"	"call-declaration-correlation"	"MVDM-FILE-0317"	"softpc.new/base/bios/tape_io.c"	"softpc.new"	"261"	"outb"	"softpc.new/host/inc/nt_mon.h"	"softpc.new"	"selected-definition-name-observed"	"source-name-correlation-not-abi-proven"	"unassigned-pending-source-form-and-abi-review"	"unreviewed"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-00219"
"MVDM-BOUNDARY-00220"	"call-declaration-correlation"	"MVDM-FILE-0362"	"softpc.new/base/ccpu386/c_main.c"	"softpc.new"	"535"	"host_timer_event"	"softpc.new/host/inc/nt_mon.h"	"softpc.new"	"selected-definition-name-observed"	"source-name-correlation-not-abi-proven"	"unassigned-pending-source-form-and-abi-review"	"unreviewed"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-00220"
"MVDM-BOUNDARY-00221"	"call-declaration-correlation"	"MVDM-FILE-0362"	"softpc.new/base/ccpu386/c_main.c"	"softpc.new"	"676"	"getenv"	"softpc.new/base/inc/standard.h"	"softpc.new"	"selected-definition-name-observed"	"source-name-correlation-not-abi-proven"	"unassigned-pending-source-form-and-abi-review"	"unreviewed"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-00221"
