"file_id"	"source_path"	"package_root"	"file_kind"	"final_disposition"	"final_owner_or_link_boundary"	"final_change_class"	"named_adapter"	"tracker_state"	"evidence"
"MVDM-FILE-0866"	"softpc.new/base/inc/ipx.h"	"softpc.new"	"declaration"	"binding-only"	"original SoftPC declaration surface retained for same-shaped adapter-softpc or adapter-bochs binding; never a direct MVDM-to-Bochs object dependency"	"binding-only; preserve original names, parameter layouts, constants and calling conventions"	"adapter-softpc; adapter-bochs where a machine facade is reached"	"final-file-disposition-imported; symbol-closure-not-yet-proven"	"m0-t276-final-integration-disposition-ledger.tsv:MVDM-FILE-0866"
"MVDM-FILE-0867"	"softpc.new/base/inc/j_c_lang.h"	"softpc.new"	"declaration"	"binding-only"	"original SoftPC declaration surface retained for same-shaped adapter-softpc or adapter-bochs binding; never a direct MVDM-to-Bochs object dependency"	"binding-only; preserve original names, parameter layouts, constants and calling conventions"	"adapter-softpc; adapter-bochs where a machine facade is reached"	"final-file-disposition-imported; symbol-closure-not-yet-proven"	"m0-t276-final-integration-disposition-ledger.tsv:MVDM-FILE-0867"
"MVDM-FILE-0868"	"softpc.new/base/inc/jcgensyn.h"	"softpc.new"	"declaration"	"binding-only"	"original SoftPC declaration surface retained for same-shaped adapter-softpc or adapter-bochs binding; never a direct MVDM-to-Bochs object dependency"	"binding-only; preserve original names, parameter layouts, constants and calling conventions"	"adapter-softpc; adapter-bochs where a machine facade is reached"	"final-file-disposition-imported; symbol-closure-not-yet-proven"	"m0-t276-final-integration-disposition-ledger.tsv:MVDM-FILE-0868"
"MVDM-FILE-0869"	"softpc.new/base/inc/jformate.h"	"softpc.new"	"declaration"	"binding-only"	"original SoftPC declaration surface retained for same-shaped adapter-softpc or adapter-bochs binding; never a direct MVDM-to-Bochs object dependency"	"binding-only; preserve original names, parameter layouts, constants and calling conventions"	"adapter-softpc; adapter-bochs where a machine facade is reached"	"final-file-disposition-imported; symbol-closure-not-yet-proven"	"m0-t276-final-integration-disposition-ledger.tsv:MVDM-FILE-0869"
"MVDM-FILE-0870"	"softpc.new/base/inc/keyba.h"	"softpc.new"	"declaration"	"binding-only"	"original SoftPC declaration surface retained for same-shaped adapter-softpc or adapter-bochs binding; never a direct MVDM-to-Bochs object dependency"	"binding-only; preserve original names, parameter layouts, constants and calling conventions"	"adapter-softpc; adapter-bochs where a machine facade is reached"	"final-file-disposition-imported; symbol-closure-not-yet-proven"	"m0-t276-final-integration-disposition-ledger.tsv:MVDM-FILE-0870"
"MVDM-FILE-0871"	"softpc.new/base/inc/keyboard.h"	"softpc.new"	"declaration"	"binding-only"	"original SoftPC declaration surface retained for same-shaped adapter-softpc or adapter-bochs binding; never a direct MVDM-to-Bochs object dependency"	"binding-only; preserve original names, parameter layouts, constants and calling conventions"	"adapter-softpc; adapter-bochs where a machine facade is reached"	"final-file-disposition-imported; symbol-closure-not-yet-proven"	"m0-t276-final-integration-disposition-ledger.tsv:MVDM-FILE-0871"
"MVDM-FILE-0872"	"softpc.new/base/inc/keycaps.h"	"softpc.new"	"declaration"	"binding-only"	"original SoftPC declaration surface retained for same-shaped adapter-softpc or adapter-bochs binding; never a direct MVDM-to-Bochs object dependency"	"binding-only; preserve original names, parameter layouts, constants and calling conventions"	"adapter-softpc; adapter-bochs where a machine facade is reached"	"final-file-disposition-imported; symbol-closure-not-yet-proven"	"m0-t276-final-integration-disposition-ledger.tsv:MVDM-FILE-0872"
"MVDM-FILE-0873"	"softpc.new/base/inc/kybdmtx.h"	"softpc.new"	"declaration"	"binding-only"	"original SoftPC declaration surface retained for same-shaped adapter-softpc or adapter-bochs binding; never a direct MVDM-to-Bochs object dependency"	"binding-only; preserve original names, parameter layouts, constants and calling conventions"	"adapter-softpc; adapter-bochs where a machine facade is reached"	"final-file-disposition-imported; symbol-closure-not-yet-proven"	"m0-t276-final-integration-disposition-ledger.tsv:MVDM-FILE-0873"
"MVDM-FILE-0874"	"softpc.new/base/inc/lm_attr.h"	"softpc.new"	"declaration"	"binding-only"	"original SoftPC declaration surface retained for same-shaped adapter-softpc or adapter-bochs binding; never a direct MVDM-to-Bochs object dependency"	"binding-only; preserve original names, parameter layouts, constants and calling conventions"	"adapter-softpc; adapter-bochs where a machine facade is reached"	"final-file-disposition-imported; symbol-closure-not-yet-proven"	"m0-t276-final-integration-disposition-ledger.tsv:MVDM-FILE-0874"
"MVDM-FILE-0875"	"softpc.new/base/inc/lm_clien.h"	"softpc.new"	"declaration"	"binding-only"	"original SoftPC declaration surface retained for same-shaped adapter-softpc or adapter-bochs binding; never a direct MVDM-to-Bochs object dependency"	"binding-only; preserve original names, parameter layouts, constants and calling conventions"	"adapter-softpc; adapter-bochs where a machine facade is reached"	"final-file-disposition-imported; symbol-closure-not-yet-proven"	"m0-t276-final-integration-disposition-ledger.tsv:MVDM-FILE-0875"
"MVDM-FILE-0876"	"softpc.new/base/inc/lm_code.h"	"softpc.new"	"declaration"	"binding-only"	"original SoftPC declaration surface retained for same-shaped adapter-softpc or adapter-bochs binding; never a direct MVDM-to-Bochs object dependency"	"binding-only; preserve original names, parameter layouts, constants and calling conventions"	"adapter-softpc; adapter-bochs where a machine facade is reached"	"final-file-disposition-imported; symbol-closure-not-yet-proven"	"m0-t276-final-integration-disposition-ledger.tsv:MVDM-FILE-0876"
"MVDM-FILE-0877"	"softpc.new/base/inc/loader.h"	"softpc.new"	"declaration"	"binding-only"	"original SoftPC declaration surface retained for same-shaped adapter-softpc or adapter-bochs binding; never a direct MVDM-to-Bochs object dependency"	"binding-only; preserve original names, parameter layouts, constants and calling conventions"	"adapter-softpc; adapter-bochs where a machine facade is reached"	"final-file-disposition-imported; symbol-closure-not-yet-proven"	"m0-t276-final-integration-disposition-ledger.tsv:MVDM-FILE-0877"
"MVDM-FILE-0878"	"softpc.new/base/inc/lock.h"	"softpc.new"	"declaration"	"binding-only"	"original SoftPC declaration surface retained for same-shaped adapter-softpc or adapter-bochs binding; never a direct MVDM-to-Bochs object dependency"	"binding-only; preserve original names, parameter layouts, constants and calling conventions"	"adapter-softpc; adapter-bochs where a machine facade is reached"	"final-file-disposition-imported; symbol-closure-not-yet-proven"	"m0-t276-final-integration-disposition-ledger.tsv:MVDM-FILE-0878"
"MVDM-FILE-0879"	"softpc.new/base/inc/low_intp.h"	"softpc.new"	"declaration"	"binding-only"	"original SoftPC declaration surface retained for same-shaped adapter-softpc or adapter-bochs binding; never a direct MVDM-to-Bochs object dependency"	"binding-only; preserve original names, parameter layouts, constants and calling conventions"	"adapter-softpc; adapter-bochs where a machine facade is reached"	"final-file-disposition-imported; symbol-closure-not-yet-proven"	"m0-t276-final-integration-disposition-ledger.tsv:MVDM-FILE-0879"
"MVDM-FILE-0880"	"softpc.new/base/inc/lq2500.h"	"softpc.new"	"declaration"	"binding-only"	"original SoftPC declaration surface retained for same-shaped adapter-softpc or adapter-bochs binding; never a direct MVDM-to-Bochs object dependency"	"binding-only; preserve original names, parameter layouts, constants and calling conventions"	"adapter-softpc; adapter-bochs where a machine facade is reached"	"final-file-disposition-imported; symbol-closure-not-yet-proven"	"m0-t276-final-integration-disposition-ledger.tsv:MVDM-FILE-0880"
"MVDM-FILE-0881"	"softpc.new/base/inc/m_errorp.h"	"softpc.new"	"declaration"	"binding-only"	"original SoftPC declaration surface retained for same-shaped adapter-softpc or adapter-bochs binding; never a direct MVDM-to-Bochs object dependency"	"binding-only; preserve original names, parameter layouts, constants and calling conventions"	"adapter-softpc; adapter-bochs where a machine facade is reached"	"final-file-disposition-imported; symbol-closure-not-yet-proven"	"m0-t276-final-integration-disposition-ledger.tsv:MVDM-FILE-0881"
"MVDM-FILE-0882"	"softpc.new/base/inc/m_fs.h"	"softpc.new"	"declaration"	"binding-only"	"original SoftPC declaration surface retained for same-shaped adapter-softpc or adapter-bochs binding; never a direct MVDM-to-Bochs object dependency"	"binding-only; preserve original names, parameter layouts, constants and calling conventions"	"adapter-softpc; adapter-bochs where a machine facade is reached"	"final-file-disposition-imported; symbol-closure-not-yet-proven"	"m0-t276-final-integration-disposition-ledger.tsv:MVDM-FILE-0882"
"MVDM-FILE-0883"	"softpc.new/base/inc/m_keybdp.h"	"softpc.new"	"declaration"	"binding-only"	"original SoftPC declaration surface retained for same-shaped adapter-softpc or adapter-bochs binding; never a direct MVDM-to-Bochs object dependency"	"binding-only; preserve original names, parameter layouts, constants and calling conventions"	"adapter-softpc; adapter-bochs where a machine facade is reached"	"final-file-disposition-imported; symbol-closure-not-yet-proven"	"m0-t276-final-integration-disposition-ledger.tsv:MVDM-FILE-0883"
"MVDM-FILE-0884"	"softpc.new/base/inc/m_lpcmp.h"	"softpc.new"	"declaration"	"binding-only"	"original SoftPC declaration surface retained for same-shaped adapter-softpc or adapter-bochs binding; never a direct MVDM-to-Bochs object dependency"	"binding-only; preserve original names, parameter layouts, constants and calling conventions"	"adapter-softpc; adapter-bochs where a machine facade is reached"	"final-file-disposition-imported; symbol-closure-not-yet-proven"	"m0-t276-final-integration-disposition-ledger.tsv:MVDM-FILE-0884"
"MVDM-FILE-0885"	"softpc.new/base/inc/make_dis.h"	"softpc.new"	"declaration"	"binding-only"	"original SoftPC declaration surface retained for same-shaped adapter-softpc or adapter-bochs binding; never a direct MVDM-to-Bochs object dependency"	"binding-only; preserve original names, parameter layouts, constants and calling conventions"	"adapter-softpc; adapter-bochs where a machine facade is reached"	"final-file-disposition-imported; symbol-closure-not-yet-proven"	"m0-t276-final-integration-disposition-ledger.tsv:MVDM-FILE-0885"
"MVDM-FILE-0886"	"softpc.new/base/inc/mark_ima.h"	"softpc.new"	"declaration"	"binding-only"	"original SoftPC declaration surface retained for same-shaped adapter-softpc or adapter-bochs binding; never a direct MVDM-to-Bochs object dependency"	"binding-only; preserve original names, parameter layouts, constants and calling conventions"	"adapter-softpc; adapter-bochs where a machine facade is reached"	"final-file-disposition-imported; symbol-closure-not-yet-proven"	"m0-t276-final-integration-disposition-ledger.tsv:MVDM-FILE-0886"
"MVDM-FILE-0887"	"softpc.new/base/inc/mda.h"	"softpc.new"	"declaration"	"binding-only"	"original SoftPC declaration surface retained for same-shaped adapter-softpc or adapter-bochs binding; never a direct MVDM-to-Bochs object dependency"	"binding-only; preserve original names, parameter layouts, constants and calling conventions"	"adapter-softpc; adapter-bochs where a machine facade is reached"	"final-file-disposition-imported; symbol-closure-not-yet-proven"	"m0-t276-final-integration-disposition-ledger.tsv:MVDM-FILE-0887"
"MVDM-FILE-0888"	"softpc.new/base/inc/mouse.h"	"softpc.new"	"declaration"	"binding-only"	"original SoftPC declaration surface retained for same-shaped adapter-softpc or adapter-bochs binding; never a direct MVDM-to-Bochs object dependency"	"binding-only; preserve original names, parameter layouts, constants and calling conventions"	"adapter-softpc; adapter-bochs where a machine facade is reached"	"final-file-disposition-imported; symbol-closure-not-yet-proven"	"m0-t276-final-integration-disposition-ledger.tsv:MVDM-FILE-0888"
"MVDM-FILE-0889"	"softpc.new/base/inc/mouse_io.h"	"softpc.new"	"declaration"	"binding-only"	"original SoftPC declaration surface retained for same-shaped adapter-softpc or adapter-bochs binding; never a direct MVDM-to-Bochs object dependency"	"binding-only; preserve original names, parameter layouts, constants and calling conventions"	"adapter-softpc; adapter-bochs where a machine facade is reached"	"final-file-disposition-imported; symbol-closure-not-yet-proven"	"m0-t276-final-integration-disposition-ledger.tsv:MVDM-FILE-0889"
"MVDM-FILE-0890"	"softpc.new/base/inc/mouse16b.h"	"softpc.new"	"declaration"	"binding-only"	"original SoftPC declaration surface retained for same-shaped adapter-softpc or adapter-bochs binding; never a direct MVDM-to-Bochs object dependency"	"binding-only; preserve original names, parameter layouts, constants and calling conventions"	"adapter-softpc; adapter-bochs where a machine facade is reached"	"final-file-disposition-imported; symbol-closure-not-yet-proven"	"m0-t276-final-integration-disposition-ledger.tsv:MVDM-FILE-0890"
"MVDM-FILE-0891"	"softpc.new/base/inc/ms_windo.h"	"softpc.new"	"declaration"	"binding-only"	"original SoftPC declaration surface retained for same-shaped adapter-softpc or adapter-bochs binding; never a direct MVDM-to-Bochs object dependency"	"binding-only; preserve original names, parameter layouts, constants and calling conventions"	"adapter-softpc; adapter-bochs where a machine facade is reached"	"final-file-disposition-imported; symbol-closure-not-yet-proven"	"m0-t276-final-integration-disposition-ledger.tsv:MVDM-FILE-0891"
